SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
050,4,9,15,001,Hawaii,Hawaii County,185079,185079,185326,186961,188780,191224,194016,196428,247,1635,1819,2444,2792,2412,591,2455,2469,2390,2478,2506,359,1399,1533,1474,1730,1780,232,1056,936,916,748,726,160,606,619,675,765,765,-134,19,275,759,1212,798,26,625,894,1434,1977,1563,-11,-46,-11,94,67,123,3644,3658,3658,3612,3730,3717,3711,13.18874954,13.142031346,12.57881496,12.864707715,12.836667998,7.515706968,8.1598760849,7.7578130757,8.9814141834,9.1178248353,5.673042572,4.9821552612,4.8210018842,3.8832935313,3.7188431632,3.2555528396,3.2948227636,3.5525941832,3.9715502025,3.9186157298,0.1020717887,1.4637742488,3.9946947927,6.2921814972,4.0876540554,3.3576246283,4.7585970123,7.5472889759,10.2637317,8.0062697852
050,4,9,15,003,Hawaii,Honolulu County,953207,953207,956377,966581,976711,986802,992082,998714,3170,10204,10130,10091,5280,6632,3381,13773,13514,13762,13590,13789,1751,7080,7129,7225,8026,8010,1630,6693,6385,6537,5564,5779,1600,5157,7721,7031,7395,8019,-59,-1168,-3875,-3253,-7259,-7475,1541,3989,3846,3778,136,544,-1,-478,-101,-224,-420,309,35300,35726,35946,35792,36258,36310,36280,14.324805846,13.908357571,14.017732503,13.735014281,13.852750357,7.3636553684,7.3370342697,7.3592586349,8.1116427239,8.0470324433,6.9611504775,6.5713233009,6.658473868,5.6233715569,5.8057179138,5.3636116857,7.9463096642,7.161653628,7.4739095369,8.0560740528,-1.214795123,-3.988077963,-3.313448905,-7.336458327,-7.50955899,4.1488165628,3.9582317017,3.8482047229,0.1374512099,0.5465150623
050,4,9,15,005,Hawaii,Kalawao County,90,90,90,90,89,89,89,89,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,0,0,0,0,0,11.173184358,0,0,0,0,-11.17318436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,4,9,15,007,Hawaii,Kauai County,67091,67090,67209,67794,68551,69703,70672,71735,119,585,757,1152,969,1063,195,892,880,845,917,912,161,572,493,518,627,624,34,320,387,327,290,288,88,369,390,425,474,475,0,-71,-12,353,234,221,88,298,378,778,708,696,-3,-33,-8,47,-29,79,1161,1161,1171,1172,1183,1251,1252,13.214521159,12.908430819,12.22387779,13.065004452,12.80835914,8.4738857655,7.2316549928,7.4934540773,8.9332146037,8.7636141482,4.7406353933,5.676775826,4.7304237129,4.1317898486,4.0447449915,5.4665451879,5.7207818402,6.148104214,6.7533392698,6.6710203852,-1.051828478,-0.176024057,5.1065430295,3.3339269813,3.1037800108,4.41471671,5.5447577836,11.254647243,10.087266251,9.774800396
050,4,9,15,009,Hawaii,Maui County,154834,154835,154978,156801,158510,160947,163398,164637,143,1823,1709,2437,2451,1239,479,2033,2028,2040,2036,2091,261,1033,1091,1121,1218,1270,218,1000,937,919,818,821,153,673,711,768,874,869,-232,221,71,686,836,-570,-79,894,782,1454,1710,299,4,-71,-10,64,-77,119,2772,2759,2748,2742,2740,2786,2787,13.041288862,12.863490332,12.771671931,12.554532982,12.748639627,6.6264886346,6.9201518501,7.0181589384,7.5105212043,7.7430761961,6.4148002271,5.9433384817,5.7535129924,5.0440117776,5.0055634307,4.3171605528,4.5098331489,4.8081588445,5.3893230973,5.2982151295,1.4176708502,0.4503490205,4.2947877179,5.1550047018,-3.475238923,5.734831403,4.9601821694,9.1029465624,10.544327799,1.8229762068
040,4,8,16,000,Idaho,Idaho,1567582,1567652,1570986,1584134,1596097,1612785,1634806,1654930,3334,13148,11963,16688,22021,20124,5971,22955,22364,22705,22487,22751,2571,11884,11895,12299,12045,11826,3400,11071,10469,10406,10442,10925,361,1401,1750,1830,2130,2217,-377,111,-255,5004,8425,6880,-16,1512,1495,6834,10555,9097,-50,565,-1,-552,1024,102,29021,28868,29345,29530,29604,30396,30374,14.550952103,14.064387147,14.15134617,13.84841872,13.83150502,7.5331524633,7.4805886742,7.6655981741,7.4178059984,7.1896346698,7.01779964,6.5837984725,6.4857479957,6.4306127219,6.6418703507,0.8880803266,1.1005489853,1.1405841661,1.311741534,1.3478285188,0.0703618246,-0.160365709,3.1188432607,5.1884612317,4.1827064543,0.9584421512,0.940183276,4.2594274267,6.5002027657,5.530534973
050,4,8,16,001,Idaho,Ada County,392365,392365,393464,401088,408921,416439,426847,434211,1099,7624,7833,7518,10408,7364,1307,5149,5032,5043,5051,5128,485,2502,2550,2575,2651,2636,822,2647,2482,2468,2400,2492,162,569,760,796,918,933,148,4100,4606,4590,6576,3838,310,4669,5366,5386,7494,4771,-33,308,-15,-336,514,101,9714,9672,9938,9976,10091,10845,10834,12.960762795,12.424553307,12.220122129,11.979328484,11.910928184,6.2978886215,6.2962263382,6.2397014636,6.2873094063,6.122700213,6.6628741731,6.1283269692,5.9804206649,5.6920190778,5.7882279707,1.4322536473,1.8765223596,1.9288552874,2.1771972972,2.1671014032,10.320281114,11.372713143,11.122419308,15.596132273,8.9146143465,11.752534762,13.249235502,13.051274595,17.77332957,11.08171575
050,4,8,16,003,Idaho,Adams County,3976,3976,3953,3979,3905,3825,3848,3843,-23,26,-74,-80,23,-5,7,18,33,32,25,29,3,38,28,36,26,18,4,-20,5,-4,-1,11,0,0,0,0,0,0,-27,46,-80,-52,22,11,-27,46,-80,-52,22,11,0,0,1,-24,2,-27,21,21,21,21,21,21,21,4.5385779123,8.3713850837,8.2794307891,6.5163560537,7.5412820179,9.5814422592,7.1029934044,9.3143596378,6.7770102958,4.6807957353,-5.042864347,1.2683916794,-1.034928849,-0.260654242,2.8604862827,0,0,0,0,0,11.598587998,-20.29426687,-13.45407503,5.7343933273,2.8604862827,11.598587998,-20.29426687,-13.45407503,5.7343933273,2.8604862827
050,4,8,16,005,Idaho,Bannock County,82839,82839,83026,83584,83792,83430,83471,83744,187,558,208,-362,41,273,355,1423,1289,1330,1243,1266,118,658,656,670,701,638,237,765,633,660,542,628,13,69,100,112,132,132,-63,-232,-524,-1173,-610,-500,-50,-163,-424,-1061,-478,-368,0,-44,-1,39,-23,13,1792,1792,1849,1964,1983,2006,2006,17.081807815,15.402447185,15.906997883,14.895057549,15.14218222,7.8986855531,7.8386387535,8.0132996854,8.4001893338,7.6308943576,9.1831222616,7.5638084313,7.8936981976,6.4948682153,7.5112878629,0.8282816157,1.1949144441,1.3395366638,1.5817760229,1.5788057292,-2.784946882,-6.261351687,-14.02925452,-7.30972253,-5.980324732,-1.956665266,-5.066437243,-12.68971786,-5.727946507,-4.401519002
050,4,8,16,007,Idaho,Bear Lake County,5986,5986,5977,5963,5900,5955,5955,5922,-9,-14,-63,55,0,-33,31,65,75,100,75,84,26,62,66,76,52,58,5,3,9,24,23,26,0,0,0,0,0,0,-14,-17,-74,31,-21,-60,-14,-17,-74,31,-21,-60,0,0,2,0,-2,1,31,31,31,31,31,31,31,10.887772194,12.644356402,16.870518768,12.594458438,14.144986108,10.385259631,11.127033634,12.821594264,8.7321578505,9.7667761219,0.5025125628,1.5173227683,4.0489245044,3.8623005877,4.3782099857,0,0,0,0,0,-2.847571189,-12.47576498,5.2298608182,-3.526448363,-10.10356151,-2.847571189,-12.47576498,5.2298608182,-3.526448363,-10.10356151
050,4,8,16,009,Idaho,Benewah County,9285,9285,9285,9165,9121,9024,9080,9052,0,-120,-44,-97,56,-28,31,103,107,122,105,107,12,119,107,110,122,112,19,-16,0,12,-17,-5,1,2,1,1,1,1,-18,-103,-46,-104,60,-24,-17,-101,-45,-103,61,-23,-2,-3,1,-6,12,0,70,70,70,70,70,70,70,11.165311653,11.702942142,13.447230642,11.599646487,11.802338407,12.899728997,11.702942142,12.124552218,13.47768449,12.353849548,-1.734417344,0,1.3226784238,-1.878038003,-0.551511141,0.216802168,0.109373291,0.110223202,0.1104728237,0.1103022281,-11.16531165,-5.031171388,-11.46321301,6.6283694211,-2.647253475,-10.94850949,-4.921798097,-11.3529898,6.7388422448,-2.536951246
050,4,8,16,011,Idaho,Bingham County,45607,45607,45767,45912,45523,45404,45204,44990,160,145,-389,-119,-200,-214,223,744,743,771,706,704,60,323,337,309,328,324,163,421,406,462,378,380,1,-8,-6,-4,-1,0,-2,-253,-804,-568,-566,-541,-1,-261,-810,-572,-567,-541,-2,-15,15,-9,-11,-53,323,323,323,323,323,324,323,16.230543527,16.251982282,16.958659144,15.583612926,15.61079451,7.0463246763,7.3713567015,6.7966610578,7.2399788098,7.1845133823,9.1842188506,8.880625581,10.161998086,8.3436341162,8.4262811273,-0.174521973,-0.131240772,-0.087982667,-0.022073106,0,-5.519257409,-17.58626347,-12.49353877,-12.49337807,-11.99636339,-5.693779382,-17.71750424,-12.58152144,-12.51545117,-11.99636339
050,4,8,16,013,Idaho,Blaine County,21376,21378,21301,21092,21123,21296,21443,21592,-77,-209,31,173,147,149,60,242,225,221,212,219,39,108,84,86,99,102,21,134,141,135,113,117,7,29,38,41,48,48,-111,-388,-153,-2,0,-25,-104,-359,-115,39,48,23,6,16,5,-1,-14,9,258,258,258,258,258,258,258,11.416979218,10.65971811,10.419859025,9.9206813449,10.177762287,5.0951808082,3.9796280943,4.0547867701,4.6327710054,4.7403276403,6.3217984101,6.6800900154,6.3650722554,5.2879103395,5.4374346462,1.3681504022,1.8003079474,1.9330960183,2.2461920026,2.230742419,-18.30490883,-7.248608315,-0.094297367,0,-1.16184501,-16.93675843,-5.448300367,1.8387986515,2.2461920026,1.0688974091
050,4,8,16,015,Idaho,Boise County,7028,7028,7008,7003,6801,6739,6826,7058,-20,-5,-202,-62,87,232,7,38,32,40,44,43,18,59,44,48,51,47,-11,-21,-12,-8,-7,-4,1,10,13,14,16,16,-9,7,-203,-60,80,237,-8,17,-190,-46,96,253,-1,-1,0,-8,-2,-17,34,34,34,34,34,34,34,5.4243094711,4.6363372935,5.9084194978,6.4872834501,6.1941803515,8.4219541789,6.3749637786,7.0901033973,7.5193512717,6.7703831749,-2.997644708,-1.738626485,-1.1816839,-1.032067822,-0.576202823,1.4274498608,1.8835120255,2.0679468242,2.3590121637,2.3048112936,0.9992149026,-29.41176471,-8.862629247,11.795060818,34.140017286,2.4266647634,-27.52825268,-6.794682422,14.154072982,36.44482858
050,4,8,16,017,Idaho,Bonner County,40877,40877,40917,40824,40438,40675,41533,41859,40,-93,-386,237,858,326,94,391,379,400,409,417,90,378,423,386,391,393,4,13,-44,14,18,24,2,13,9,11,15,15,36,-143,-361,173,767,254,38,-130,-352,184,782,269,-2,24,10,39,58,33,353,353,353,353,353,353,353,9.5668024614,9.3278531171,9.8627840174,9.9503697937,10.000959325,9.2487246302,10.410770102,9.5175865768,9.5124562086,9.4253645434,0.3180778312,-1.082916985,0.3451974406,0.4379135851,0.5755947813,0.3180778312,0.2215057468,0.2712265605,0.3649279875,0.3597467383,-3.498856143,-8.884841623,4.2656540875,18.65998443,6.0917114351,-3.180778312,-8.663335877,4.536880648,19.024912417,6.4514581734
050,4,8,16,019,Idaho,Bonneville County,104234,104304,104696,105831,106922,107573,108526,110089,392,1135,1091,651,953,1563,510,2013,1892,1943,1847,1860,139,700,794,802,797,762,371,1313,1098,1141,1050,1098,6,50,41,52,65,67,16,-206,-40,-585,-176,343,22,-156,1,-533,-111,410,-1,-22,-8,43,14,55,1242,1242,1242,1242,1242,1242,1242,19.123437849,17.78588316,18.116972424,17.094017094,17.016215722,6.6499783876,7.4640545609,7.4780297909,7.3762488489,6.9711593441,12.473459461,10.321828599,10.638942633,9.7177682451,10.045056378,0.4749984563,0.3854234723,0.4848597869,0.6015761295,0.6129497061,-1.95699364,-0.3760229,-5.454672603,-1.628883058,3.1379365551,-1.481995184,0.0094005725,-4.969812816,-1.027306929,3.7508862612
050,4,8,16,021,Idaho,Boundary County,10972,10972,11012,10821,10830,10860,10977,11318,40,-191,9,30,117,341,28,116,126,128,124,139,43,96,97,104,117,121,-15,20,29,24,7,18,1,8,2,3,3,3,55,-226,-21,6,107,310,56,-218,-19,9,110,313,-1,7,-1,-3,0,10,73,73,73,73,73,73,73,10.626116429,11.639185257,11.802674043,11.356871365,12.46916349,8.7940273897,8.9603251582,9.5896726602,10.715757659,10.854451671,1.8320890395,2.6788600988,2.2130013831,0.6411137061,1.6147118188,0.7328356158,0.1847489723,0.2766251729,0.2747630169,0.2691186365,-20.70260615,-1.93986421,0.5532503458,9.799880936,27.808925768,-19.96977053,-1.755115237,0.8298755187,10.074643953,28.078044405
050,4,8,16,023,Idaho,Butte County,2891,2893,2909,2805,2726,2623,2612,2501,16,-104,-79,-103,-11,-111,15,27,32,25,28,31,0,27,25,30,23,18,15,0,7,-5,5,13,0,-1,-3,-3,-2,-2,2,-112,-82,-95,-22,-110,2,-113,-85,-98,-24,-112,-1,9,-1,0,8,-12,18,18,18,18,18,18,18,9.4504725236,11.571144459,9.3475415966,10.697230181,12.125953452,9.4504725236,9.0399566082,11.217049916,8.7870105062,7.0408761979,0,2.5311878503,-1.869508319,1.9102196753,5.0850772541,-0.350017501,-1.084794793,-1.121704992,-0.76408787,-0.782319578,-39.2019601,-29.65105767,-35.52065807,-8.404966571,-43.02757677,-39.5519776,-30.73585247,-36.64236306,-9.169054441,-43.80989634
050,4,8,16,025,Idaho,Camas County,1117,1117,1111,1103,1077,1043,1038,1066,-6,-8,-26,-34,-5,28,6,13,9,13,6,8,0,6,3,11,1,4,6,7,6,2,5,4,0,0,-1,0,0,0,-12,-24,-30,-39,-22,32,-12,-24,-31,-39,-22,32,0,9,-1,3,12,-8,0,0,0,0,0,0,0,11.743450768,8.2568807339,12.264150943,5.7664584334,7.6045627376,5.4200542005,2.752293578,10.377358491,0.9610764056,3.8022813688,6.3233965673,5.504587156,1.8867924528,4.8053820279,3.8022813688,0,-0.917431193,0,0,0,-21.6802168,-27.52293578,-36.79245283,-21.14368092,30.418250951,-21.6802168,-28.44036697,-36.79245283,-21.14368092,30.418250951
050,4,8,16,027,Idaho,Canyon County,188923,188923,189400,191439,193863,198875,202951,207478,477,2039,2424,5012,4076,4527,813,3154,2986,3094,3163,3211,244,1251,1256,1432,1321,1303,569,1903,1730,1662,1842,1908,20,69,44,50,72,93,-100,-41,683,3311,1976,2416,-80,28,727,3361,2048,2509,-12,108,-33,-11,186,110,3335,3335,3328,3275,3362,3440,3439,16.563429691,15.499530239,15.756051108,15.7431326,15.647042485,6.5697053085,6.5195612792,7.2923934022,6.5749851926,6.3494538641,9.9937243822,8.9799689594,8.4636577056,9.1681474071,9.2975886207,0.3623578468,0.2283922741,0.2546226747,0.358364068,0.453184351,-0.215314083,3.5452709822,16.861113516,9.8351027559,11.773047226,0.1470437639,3.7736632564,17.115736191,10.193466824,12.226231577
050,4,8,16,029,Idaho,Caribou County,6963,6963,6976,6853,6779,6822,6815,6770,13,-123,-74,43,-7,-45,25,102,84,99,83,92,10,61,76,78,37,61,15,41,8,21,46,31,1,5,5,5,5,5,-3,-171,-88,27,-68,-75,-2,-166,-83,32,-63,-70,0,2,1,-10,10,-6,79,79,79,79,79,79,79,14.751608938,12.323943662,14.557753106,12.172765271,13.544350386,8.8220406392,11.150234742,11.469744872,5.426413434,8.980493191,5.9295682985,1.1737089202,3.0880082347,6.7463518369,4.5638571954,0.7231180852,0.7335680751,0.7352400559,0.7332991127,0.7361059993,-24.73063851,-12.91079812,3.9702963017,-9.972867933,-11.04158999,-24.00752043,-12.17723005,4.7055363576,-9.23956882,-10.30548399
050,4,8,16,031,Idaho,Cassia County,22952,22958,23088,23164,23289,23348,23539,23506,130,76,125,59,191,-33,103,389,416,377,367,386,70,201,175,204,162,179,33,188,241,173,205,207,0,15,4,6,13,14,97,-137,-118,-103,-25,-219,97,-122,-114,-97,-12,-205,0,10,-2,-17,-2,-35,286,286,286,286,286,286,286,16.820894232,17.910576281,16.167420717,15.654659074,16.409820385,8.6915160425,7.5344972338,8.7484186376,6.9102309809,7.6097353598,8.1293781891,10.376079048,7.4190020799,8.7444280931,8.800085025,0.6486206002,0.1722170796,0.2573064305,0.5545247083,0.5951748326,-5.924068148,-5.080403849,-4.417093724,-1.06639367,-9.310234881,-5.275447548,-4.908186769,-4.159787293,-0.511868962,-8.715060049
050,4,8,16,033,Idaho,Clark County,982,982,979,951,873,863,874,880,-3,-28,-78,-10,11,6,3,8,13,7,11,12,4,4,12,7,9,5,-1,4,1,0,2,7,0,3,4,5,6,6,-2,-36,-85,-10,2,-3,-2,-33,-81,-5,8,3,0,1,2,-5,1,-4,2,2,2,2,2,2,2,8.2901554404,14.254385965,8.064516129,12.665515256,13.683010262,4.1450777202,13.157894737,8.064516129,10.362694301,5.7012542759,4.1450777202,1.0964912281,0,2.3028209557,7.9817559863,3.1088082902,4.3859649123,5.7603686636,6.908462867,6.8415051311,-37.30569948,-93.20175439,-11.52073733,2.3028209557,-3.420752566,-34.19689119,-88.81578947,-5.760368664,9.2112838227,3.4207525656
050,4,8,16,035,Idaho,Clearwater County,8761,8761,8632,8626,8583,8585,8509,8496,-129,-6,-43,2,-76,-13,17,52,72,60,72,65,40,122,94,107,103,89,-23,-70,-22,-47,-31,-24,0,1,1,1,2,2,-112,67,-23,59,-50,34,-112,68,-22,60,-48,36,6,-4,1,-11,3,-25,607,496,607,607,649,630,628,6.0261907521,8.367714568,6.9897483691,8.424008424,7.6448103499,14.138370611,10.924516242,12.465051258,12.051012051,10.467509556,-8.112179859,-2.556801674,-5.475302889,-3.627003627,-2.822699206,0.1158882837,0.1162182579,0.1164958062,0.234000234,0.2352249338,7.7645150075,-2.673019931,6.8732525629,-5.85000585,3.9988238753,7.8804032912,-2.556801674,6.9897483691,-5.616005616,4.2340488092
050,4,8,16,037,Idaho,Custer County,4368,4366,4360,4356,4345,4238,4145,4087,-6,-4,-11,-107,-93,-58,6,46,35,38,38,41,14,44,40,37,28,30,-8,2,-5,1,10,11,1,2,0,1,2,2,2,-16,-4,-107,-105,-74,3,-14,-4,-106,-103,-72,-1,8,-2,-2,0,3,21,21,21,21,21,21,21,10.555300597,8.0450522928,8.8547128044,9.0659668376,9.9611273081,10.096374484,9.1943454775,8.6216940464,6.6801860909,7.2886297376,0.4589261129,-1.149293185,0.233018758,2.3857807467,2.6724975705,0.4589261129,0,0.233018758,0.4771561493,0.4859086492,-3.671408903,-0.919434548,-24.93300711,-25.05069784,-17.97862002,-3.21248279,-0.919434548,-24.69998835,-24.57354169,-17.49271137
050,4,8,16,039,Idaho,Elmore County,27038,27038,27118,26217,26272,26248,26262,25876,80,-901,55,-24,14,-386,133,467,477,449,502,488,23,171,176,175,159,168,110,296,301,274,343,320,46,49,245,158,144,176,-79,-1272,-500,-463,-491,-907,-33,-1223,-255,-305,-347,-731,3,26,9,7,18,25,632,632,663,683,696,636,636,17.511952751,18.175236716,17.098248286,19.120167587,18.719551958,6.4122996156,6.7061670064,6.6641279513,6.0559893354,6.4444359201,11.099653136,11.46906971,10.434120335,13.064178252,12.275116038,1.8374425799,9.3352892987,6.0167555217,5.4846695867,6.751313821,-47.69850942,-19.05161081,-17.63137852,-18.70119977,-34.79228202,-45.86106684,-9.716321515,-11.614623,-13.21653018,-28.0409682
050,4,8,16,041,Idaho,Franklin County,12786,12786,12793,12822,12827,12852,12994,13074,7,29,5,25,142,80,59,222,201,185,191,195,35,87,93,101,102,86,24,135,108,84,89,109,0,0,-1,-1,0,0,-15,-104,-103,-63,58,-21,-15,-104,-104,-64,58,-21,-2,-2,1,5,-5,-8,102,102,102,102,102,102,102,17.333593598,15.673125658,14.408660773,14.77984988,14.960871567,6.7928947882,7.2517447074,7.8663499357,7.8929041244,6.598127973,10.540698809,8.4213809505,6.5423108376,6.8869457556,8.3627435937,0,-0.07797575,-0.077884653,0,0,-8.120242046,-8.031502203,-4.906733128,4.4881219531,-1.611170784,-8.120242046,-8.109477952,-4.984617781,4.4881219531,-1.611170784
050,4,8,16,043,Idaho,Fremont County,13242,13242,13241,13132,12991,12913,12870,12819,-1,-109,-141,-78,-43,-51,58,203,211,180,192,178,41,107,110,91,92,86,17,96,101,89,100,92,0,0,0,3,3,3,-16,-210,-246,-168,-144,-125,-16,-210,-246,-165,-141,-122,-2,5,4,-2,-2,-21,460,460,460,460,460,456,455,15.394532287,16.154346744,13.897467573,14.893534499,13.858071548,8.1143593827,8.4216973548,7.0259419395,7.136485281,6.6954727704,7.2801729041,7.7326493894,6.8715256331,7.7570492185,7.1625987777,0,0,0.2316244595,0.2327114766,0.2335630036,-15.92537823,-18.83397772,-12.97096973,-11.17015087,-9.731791818,-15.92537823,-18.83397772,-12.73934527,-10.9374394,-9.498228814
050,4,8,16,045,Idaho,Gem County,16719,16719,16676,16716,16665,16646,16774,16852,-43,40,-51,-19,128,78,41,177,215,204,182,195,32,206,175,198,185,189,9,-29,40,6,-3,6,6,17,9,9,11,11,-59,35,-98,-24,120,55,-53,52,-89,-15,131,66,1,17,-2,-10,0,6,151,151,151,151,151,151,151,10.601341639,12.881579342,12.248206298,10.891681628,11.598168084,12.338284619,10.485006441,11.887964937,11.071214841,11.241301374,-1.73694298,2.3965729008,0.3602413617,-0.179533214,0.3568667103,1.018207954,0.5392289027,0.5403620426,0.65828845,0.6542556355,2.0963104935,-5.871603607,-1.440965447,7.1813285458,3.2712781776,3.1145184475,-5.332374704,-0.900603404,7.8396169958,3.9255338131
050,4,8,16,047,Idaho,Gooding County,15464,15464,15478,15375,15245,15144,15115,15284,14,-103,-130,-101,-29,169,58,229,198,204,190,206,53,161,137,145,139,117,5,68,61,59,51,89,2,15,28,35,42,42,11,-195,-223,-174,-125,38,13,-180,-195,-139,-83,80,-4,9,4,-21,3,0,52,52,52,52,52,52,52,14.844585616,12.93272371,13.425910691,12.558247133,13.553077404,10.436586394,8.9483997387,9.5429267169,9.1873492184,7.6976216323,4.4079992221,3.9843239713,3.8829839745,3.3708979147,5.8554557716,0.9723527696,1.8288700196,2.3034650696,2.7760335768,2.7632487911,-12.640586,-14.56564337,-11.45151206,-8.262004693,2.5000822395,-11.66823324,-12.73677335,-9.148046991,-5.485971116,5.2633310306
050,4,8,16,049,Idaho,Idaho County,16267,16267,16300,16466,16405,16211,16206,16272,33,166,-61,-194,-5,66,40,166,155,159,142,143,22,170,163,178,198,173,18,-4,-8,-19,-56,-30,0,-1,2,3,3,3,18,159,-50,-149,61,88,18,158,-48,-146,64,91,-3,12,-5,-29,-13,5,524,524,502,521,524,523,523,10.132454373,9.4308052691,9.7498160412,8.7608353642,8.8059609582,10.376609901,9.9175565088,10.914888398,12.215812691,10.653365355,-0.244155527,-0.48675124,-1.165072357,-3.454977327,-1.847404397,-0.061038882,0.1216878099,0.1839587932,0.1850880711,0.1847404397,9.7051822011,-3.042195248,-9.136620064,3.7634574452,5.4190528973,9.6441433193,-2.920507438,-8.952661271,3.9485455162,5.603793337
050,4,8,16,051,Idaho,Jefferson County,26140,26140,26219,26320,26653,26843,26988,27157,79,101,333,190,145,169,136,499,501,481,469,458,41,143,141,141,130,128,95,356,360,340,339,330,3,5,9,10,12,12,-18,-264,-36,-169,-201,-135,-15,-259,-27,-159,-189,-123,-1,4,0,9,-5,-38,111,111,111,111,111,111,111,18.995412931,18.915296472,17.982652909,17.424903866,16.917536245,5.4435752489,5.3234666717,5.2714221624,4.8299307091,4.7280450642,13.551837682,13.5918298,12.711230746,12.594973157,12.189491181,0.1903347989,0.339795745,0.3738597278,0.4458397578,0.4432542248,-10.04967738,-1.35918298,-6.3182294,-7.467815942,-4.986610029,-9.859342584,-1.019387235,-5.944369672,-7.021976185,-4.543355804
050,4,8,16,053,Idaho,Jerome County,22374,22374,22461,22531,22526,22603,22789,22814,87,70,-5,77,186,25,117,395,395,416,390,406,22,152,136,166,166,159,95,243,259,250,224,247,9,40,16,25,32,36,-17,-221,-286,-193,-57,-223,-8,-181,-270,-168,-25,-187,0,8,6,-5,-13,-35,106,106,106,106,106,106,106,17.558677098,17.53334665,18.436038911,17.183644695,17.805846107,6.7567567568,6.0367978339,7.3566886038,7.3140641523,6.9732254457,10.801920341,11.496548816,11.079350307,9.8695805428,10.832620661,1.7780938834,0.7102115099,1.1079350307,1.4099400775,1.5788434971,-9.823968706,-12.69503074,-8.553258437,-2.511455763,-9.780058329,-8.045874822,-11.98481923,-7.445323406,-1.101515686,-8.201214832
050,4,8,16,055,Idaho,Kootenai County,138494,138494,138910,141056,142292,144289,147245,150346,416,2146,1236,1997,2956,3101,411,1732,1684,1712,1756,1781,251,1235,1228,1244,1260,1284,160,497,456,468,496,497,15,26,24,36,47,47,230,1547,779,1619,2128,2625,245,1573,803,1655,2175,2672,11,76,-23,-126,285,-68,1488,1488,1488,1488,1488,1488,1488,12.372930999,11.886443525,11.947756481,12.046622349,11.969448001,8.822499875,8.6677866087,8.6816641717,8.6439317541,8.6292932246,3.5504311238,3.2186569166,3.266092309,3.4026905953,3.3401547762,0.1857368395,0.1694029956,0.2512378699,0.322432375,0.3158697676,11.051341949,5.4985388992,11.298725317,14.598640296,17.64166255,11.237078788,5.6679418948,11.549963187,14.921072671,17.957532318
